Id,FirstName,LastName,DateOfBirth,Country,Height,Weight,Position,JerseyNumber,TeamId,minimal_date_expereince
6b6c0fca-6dd4-49bf-b047-e259366ddebd,Blair,Wetherick,17.09.2002,Brazil,1.94,135.3,2,147,c8b20b59-51b1-4f8b-a3eb-26e207287184,17.09.2010
86ee9f27-afd3-45bb-8121-f7e920d4e0b9,Ozzie,de Merida,18.03.2005,Jamaica,1.85,89.99,1,148,05d02e85-9789-441d-b28f-689c6511cf7e,18.03.2013
7e1b2937-6594-4c8a-b8f7-ff5d5228784d,Goldie,Lafuente,16.05.2004,Ethiopia,1.21,85.04,0,149,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,16.05.2012
3c3de399-b809-4fa4-8849-4092f227ad43,Roselin,Nickols,04.05.2003,Czech Republic,1.13,176.06,0,150,a621843d-fee4-4f59-82b2-62a0cf74549f,04.05.2011
65c97a36-cf0a-4f00-a335-49e5ac6f2a21,Haleigh,Treece,23.02.1993,Uzbekistan,1.04,76.26,0,151,26cc1c37-325f-473c-84cb-f3db7140369c,23.02.2001
dc67a9ee-c805-4924-8162-d7cd6d492bf7,Drona,Manthroppe,02.06.1990,Cambodia,1.11,113.08,2,152,52d36a44-a02a-4729-9ffc-9a1241623042,02.06.1998
50b4f454-873e-42b7-a249-136788d2ef68,Zorine,Bygott,08.06.1996,Luxembourg,1.71,103.68,2,153,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,08.06.2004
4374546d-db2e-47fd-8afc-c7c58862588c,Gino,Starkings,12.11.1995,Brazil,1.98,182.95,1,154,f74c7855-407a-4989-9079-1e0e98ed1232,12.11.2003
60f1928e-c1cd-4a66-8907-222273033f6d,Marijo,Dimitriou,08.10.2005,Democratic Republic of the Congo,1.36,69.22,0,155,815baa9d-02cc-49ae-bf3e-0e8958712efb,08.10.2013
45515a24-fefe-4550-9300-956232d208f1,Douglass,Scattergood,19.02.1993,China,1.95,52.11,0,156,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,19.02.2001
4f649ba9-4862-40ad-a794-2186baf0900f,Bendix,Robe,06.09.1997,Portugal,1.97,91.46,2,157,e089d826-6001-45ae-9c5f-0109c044c30b,06.09.2005
09a9b818-9ec8-4306-b5ba-2f60f8391740,Verene,Chavez,21.11.1998,Russia,1.77,68.16,2,158,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,21.11.2006
7e4340c1-985c-4e31-97c5-0adba5ac39f6,Reiko,Tease,25.01.1994,China,1.75,50.56,2,159,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,25.01.2002
2ceef15e-33a0-4cef-b209-309ed5a00a28,Torrance,Athowe,09.02.1990,Iran,1.93,103.22,2,160,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,09.02.1998
404c2c35-69b1-4d4f-9deb-91fbd4085275,Dot,Nary,18.11.1999,Central African Republic,1.67,106.76,2,161,b824de3c-cacf-4489-84ca-b7801cba3db7,18.11.2007
1414028f-eead-4791-8e63-e8dcecb012b1,Kaye,Woolens,16.06.1996,Peru,1.47,58.01,1,162,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,16.06.2004
e8431fdc-6f99-4efc-be22-499a76f68d69,Ashlee,Keppel,18.11.1992,China,1.27,132.27,1,163,6240b294-5b27-4d32-b593-d0d73d57bce7,18.11.2000
7687428c-0b27-46a1-871f-702484b37415,Jolene,Beswetherick,28.08.1999,Yemen,1.16,116.8,1,164,3748229b-f545-4303-a4f0-bf39565f86f2,28.08.2007
a71ac0dd-c12e-4e80-addf-da3487ef9f32,Carey,Colbeck,23.01.1986,Indonesia,1.46,65.56,2,165,710fbb15-7b65-40f3-99f6-a7e990cb4b53,23.01.1994
8f8469c1-5a6e-47b4-abd3-dd03a2274653,Nobie,Tomadoni,23.06.2000,Philippines,1.27,94.3,0,166,5cf08038-6c03-4d00-99ce-15c927bb71c0,23.06.2008
66e1f0c5-f4d1-4356-9521-3519bb4f5cf0,Stanleigh,Dallinder,29.04.1993,Indonesia,1.2,128.88,1,167,c8b20b59-51b1-4f8b-a3eb-26e207287184,29.04.2001
b0bd00a3-2ba5-4b04-834e-fa3b43ffa89d,Tome,Kemm,10.03.1995,Indonesia,1.1,134.83,0,168,05d02e85-9789-441d-b28f-689c6511cf7e,10.03.2003
9110a402-55c4-4133-99f8-e55240d1752f,Jackson,Simenel,17.01.2006,France,1.61,150.79,1,169,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,17.01.2014
1a7f52ea-d375-4df5-b305-e800bcc81e78,Charmion,Clows,08.07.2004,France,1.1,196.33,1,170,a621843d-fee4-4f59-82b2-62a0cf74549f,08.07.2012
2a617a77-ec00-48e4-ae86-ca087d9d26c8,Estrella,Alday,10.12.2003,Czech Republic,1.63,197.72,0,171,26cc1c37-325f-473c-84cb-f3db7140369c,10.12.2011
a2df7262-738d-4252-87a2-1ca5d87cdc8d,Daffie,Tuffley,29.10.2004,China,1.6,173.67,1,172,52d36a44-a02a-4729-9ffc-9a1241623042,29.10.2012
4f91436f-b686-40f8-8300-04afecf5b142,Borden,Guenther,23.02.1987,Russia,1.08,81.55,0,173,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,23.02.1995
a58c4196-6413-4f9b-ad41-e36a7b8e1c52,Stoddard,Pittock,20.08.1989,China,1.95,170.9,2,174,f74c7855-407a-4989-9079-1e0e98ed1232,20.08.1997
303f1276-97d8-4afa-9253-aa14a38021f8,Missy,Thon,30.10.1985,Ukraine,1.32,141.53,2,175,815baa9d-02cc-49ae-bf3e-0e8958712efb,30.10.1993
501e0f35-e025-40f3-8883-7f8f89528c7c,Mirella,Cable,22.05.2005,China,1.98,65.79,2,176,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,22.05.2013
5ca593d6-5ed6-4729-92eb-03cd6852792b,Rici,Dargie,09.12.1987,Serbia,1.12,90.57,0,177,e089d826-6001-45ae-9c5f-0109c044c30b,09.12.1995
8e694716-46b1-4b35-bdd9-b5c405f86adc,Rubetta,Rosedale,20.06.1991,Iran,1.79,66.38,1,178,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,20.06.1999
7d9ca05d-6f25-4cca-93c4-6e4c2cedca68,Kerry,Fidele,31.12.1985,Philippines,1.55,78.65,2,179,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,31.12.1993
181aea1d-eb5f-4a69-8806-9f7483ee304c,Tammy,McAndie,25.03.1999,Spain,1.05,137.49,0,180,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,25.03.2007
ecca513d-05be-4b96-bc71-c50c8daa43ba,Cyrill,Strephan,09.11.1994,Serbia,1.83,112.76,2,181,b824de3c-cacf-4489-84ca-b7801cba3db7,09.11.2002
c5c8b57a-d10f-49b0-96a7-8396762423ad,Mathew,Sole,05.09.2003,Peru,1.71,131.13,0,182,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,05.09.2011
b5dceeb0-d057-40f8-a0f2-84f09bc375e0,Gabrielle,Haighton,17.06.1995,Namibia,1.12,133.36,2,183,6240b294-5b27-4d32-b593-d0d73d57bce7,17.06.2003
d07838c0-bfee-49cb-9406-cc5312eaa207,Angele,Alesin,20.10.2002,China,1.91,127.99,2,184,3748229b-f545-4303-a4f0-bf39565f86f2,20.10.2010
30fcb8ce-81e3-4485-b62e-25407981c62d,Desiri,Squelch,02.12.1992,Norway,1.05,159.18,2,185,710fbb15-7b65-40f3-99f6-a7e990cb4b53,02.12.2000
1c78cea7-f286-4827-aecc-9ce00931c366,Alla,Oganian,15.07.1999,Indonesia,1.04,79.54,0,186,5cf08038-6c03-4d00-99ce-15c927bb71c0,15.07.2007
405171a7-edd8-43cd-be6c-cdfd12ad5ea0,Raquela,Winspurr,28.12.2002,Afghanistan,1.19,64.51,1,187,c8b20b59-51b1-4f8b-a3eb-26e207287184,28.12.2010
b01354bf-a51b-4ae3-8c29-31e986ba2c3b,Odelia,Esler,16.12.1993,Indonesia,1.13,74.07,1,188,05d02e85-9789-441d-b28f-689c6511cf7e,16.12.2001
6fd8f891-8f9a-47a7-90b5-e6a7447bc849,Dalis,Dougharty,01.04.2005,Mozambique,1.35,95.84,0,189,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,01.04.2013
c3fe6e12-29f3-409a-a2c0-49c79e5e9e1c,Catriona,Phebey,15.11.1985,France,1.53,106.69,1,190,a621843d-fee4-4f59-82b2-62a0cf74549f,15.11.1993
ef5ff703-3a25-4e6a-93eb-575aa24dae14,Gaye,Cruft,27.01.1999,Portugal,1.62,150.75,1,191,26cc1c37-325f-473c-84cb-f3db7140369c,27.01.2007
d7497744-dcd6-404b-9b7b-4db5e773792b,Kiley,Degnen,17.12.1997,Indonesia,1.39,180.05,2,192,52d36a44-a02a-4729-9ffc-9a1241623042,17.12.2005
504ec14b-62df-488c-9d44-da29a92f6271,Hallie,Sisson,25.12.2005,Palestinian Territory,1.78,51.99,2,193,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,25.12.2013
1a773ecf-7d45-45f4-97a6-d7457ae00597,Gradey,Blumire,09.07.1990,Philippines,1.43,109.15,1,194,f74c7855-407a-4989-9079-1e0e98ed1232,09.07.1998
bf76d500-afaa-4d6b-8c8e-1585f6d06d6f,Jarret,Melton,25.07.2004,Argentina,1.88,172.0,0,195,815baa9d-02cc-49ae-bf3e-0e8958712efb,25.07.2012
76155549-11be-433a-9516-747d7a7e43d1,Minor,Geraldini,06.08.1990,Philippines,1.16,68.5,0,196,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,06.08.1998
7695b9f2-3b28-438e-9571-23286aa374cc,Nat,Fears,20.11.1990,Ukraine,1.63,165.55,2,197,e089d826-6001-45ae-9c5f-0109c044c30b,20.11.1998
913394ed-5973-4c8c-b8b4-a9021519c66a,Jaquelin,Hartin,16.03.1993,China,1.6,178.48,0,198,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,16.03.2001
d95a6b6f-c580-45a9-bec4-a1f30e81e388,Ginny,Whyard,19.04.1990,Georgia,1.97,112.27,1,199,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,19.04.1998
c2c1c485-756c-4323-99ca-99860922b496,Gina,Lau,23.08.2003,China,1.81,187.32,2,200,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,23.08.2011
98ab4a5a-712b-4625-953c-6225cad5be80,Kerrin,Fowlie,09.08.1990,Yemen,1.16,196.08,0,201,b824de3c-cacf-4489-84ca-b7801cba3db7,09.08.1998
f1291ce9-e1a8-4d84-878b-47c1820f5a7c,Shani,Glasbey,18.12.2001,Brazil,1.33,128.79,0,202,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,18.12.2009
375a019c-1580-4029-9685-9e52e5f456e1,Garner,Yekel,28.06.2001,Palestinian Territory,1.07,199.95,1,203,6240b294-5b27-4d32-b593-d0d73d57bce7,28.06.2009
022f972b-bd60-4ecc-9e7a-7bb9797a5789,Rodolph,Collingwood,22.04.1986,Venezuela,1.09,127.61,1,204,3748229b-f545-4303-a4f0-bf39565f86f2,22.04.1994
b10d10b1-18f6-47ef-adee-01d7d840f421,Monroe,Polfer,19.06.1998,Indonesia,1.65,69.22,1,205,710fbb15-7b65-40f3-99f6-a7e990cb4b53,19.06.2006
2a359c32-3004-425e-9101-19d3fa6598a6,Rogerio,Frostdicke,13.11.1993,Honduras,1.22,62.01,1,206,5cf08038-6c03-4d00-99ce-15c927bb71c0,13.11.2001
3f9751c4-91fd-4ffa-9b0c-e8ce470b4b7c,Mala,Biggans,10.03.1997,Greece,1.01,77.0,1,207,c8b20b59-51b1-4f8b-a3eb-26e207287184,10.03.2005
d2a57cb9-199d-420a-8cf6-33cebf519d26,Matthaeus,Aizikovitch,16.12.2004,Lithuania,1.96,146.13,1,208,05d02e85-9789-441d-b28f-689c6511cf7e,16.12.2012
0a3578da-30a4-4933-a6ed-3740df37b407,Ysabel,Caiger,24.11.2002,Argentina,1.48,107.67,2,209,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,24.11.2010
9a38b701-5789-4911-9d64-2ef36ea73e17,Ophelia,Rains,08.05.2000,Pakistan,1.44,50.22,2,210,a621843d-fee4-4f59-82b2-62a0cf74549f,08.05.2008
e2805455-32b5-4bd9-b947-f31ecb1b39f2,Seth,Shuttle,09.02.2000,China,1.42,121.16,1,211,26cc1c37-325f-473c-84cb-f3db7140369c,09.02.2008
97f375f4-c375-4e58-ad28-972e94f01289,Ailee,Pecey,17.12.1987,Indonesia,1.05,167.97,0,212,52d36a44-a02a-4729-9ffc-9a1241623042,17.12.1995
bf885a3e-f82f-49ce-b541-c59c05971506,Glad,Tickner,16.10.1992,Argentina,1.56,108.48,2,213,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,16.10.2000
1a7b26b0-43ae-4abc-a255-4ee6a703b638,Penelopa,Wrennall,20.07.1990,Greece,1.18,145.64,0,214,f74c7855-407a-4989-9079-1e0e98ed1232,20.07.1998
5690c388-576b-4f66-b897-789bc8f8d7c0,Wolfy,Ziemke,21.08.2003,Poland,1.23,142.72,0,215,815baa9d-02cc-49ae-bf3e-0e8958712efb,21.08.2011
90276aca-9f39-47df-8b6d-63ab9568d3db,Livia,Storer,03.08.1986,United States,1.27,195.86,0,216,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,03.08.1994
2a9f7cf5-d3bb-4d17-89a4-e494961c92a6,Miguelita,Laville,19.05.2003,Poland,1.78,94.04,2,217,e089d826-6001-45ae-9c5f-0109c044c30b,19.05.2011
40762d09-db68-4268-bf71-6316516906b5,Alix,Davidsson,16.03.1995,Mali,1.46,85.16,1,218,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,16.03.2003
8eb5d8b6-cc5d-48ec-9c86-07662da0c7c4,Cacilie,Berryman,18.12.2005,Peru,1.65,153.51,1,219,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,18.12.2013
fd692f2c-c755-4d6d-b23f-d0819bf4dccd,Alano,Golightly,17.12.1992,Ukraine,1.38,53.84,0,220,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,17.12.2000
1eab50d2-32d1-4914-bacc-10b6bd97aeb1,Iggie,Moysey,26.02.1989,Indonesia,1.62,102.11,1,221,b824de3c-cacf-4489-84ca-b7801cba3db7,26.02.1997
022b24cc-0485-4fe1-b145-eec84eaf0797,Isidro,Tredger,19.09.1995,China,1.33,98.68,0,222,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,19.09.2003
05c3ba25-e295-4b57-8d70-70a7c8f2f245,Aurlie,Want,05.05.1986,Macedonia,1.85,118.61,1,223,6240b294-5b27-4d32-b593-d0d73d57bce7,05.05.1994
657664eb-3b79-4964-8aa6-7e8f8ffe11f3,Valerye,Scotcher,11.05.1999,Brazil,1.47,163.89,0,224,3748229b-f545-4303-a4f0-bf39565f86f2,11.05.2007
ef5f7296-ad2a-4f23-bd3b-be8d200d816f,Alleen,Delmonti,16.09.1989,France,1.15,145.87,1,225,710fbb15-7b65-40f3-99f6-a7e990cb4b53,16.09.1997
9232c558-90df-40d8-be67-3c8905ca1b2a,Even,Dockree,03.08.2003,Uganda,1.95,109.5,2,226,5cf08038-6c03-4d00-99ce-15c927bb71c0,03.08.2011
00988ec8-9719-41ed-a915-10905de0b66f,Patricia,Blais,18.05.1986,Iran,1.48,174.66,1,227,c8b20b59-51b1-4f8b-a3eb-26e207287184,18.05.1994
447745a8-8da8-45ff-83bb-b05a1d629201,Duncan,Dohr,27.04.1989,France,1.62,92.91,1,228,05d02e85-9789-441d-b28f-689c6511cf7e,27.04.1997
5864ecc9-b04e-4950-bdc7-bee11feab690,Armando,Skey,14.08.2003,France,1.16,179.74,2,229,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,14.08.2011
f8dca979-082a-4e42-a044-54a813a5010d,Breanne,Goldster,06.10.1996,China,1.68,141.56,2,230,a621843d-fee4-4f59-82b2-62a0cf74549f,06.10.2004
137c59f4-7999-4a45-87a8-6cf020c38c82,Rochell,Parmeter,22.03.1996,Indonesia,1.04,53.34,2,231,26cc1c37-325f-473c-84cb-f3db7140369c,22.03.2004
82e14ebb-38bb-44ad-9f7a-3775349120bd,Valeria,Gaenor,31.01.2006,Russia,1.61,149.89,0,232,52d36a44-a02a-4729-9ffc-9a1241623042,31.01.2014
e7d88756-b548-4e91-9d54-7043ea5343be,Antonietta,Leyzell,25.10.2004,Indonesia,1.36,179.07,1,233,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,25.10.2012
ff9ed3d8-8b37-473d-a824-c3cdcdca2b93,Paquito,Rothermel,14.12.2001,Bulgaria,1.2,186.95,1,234,f74c7855-407a-4989-9079-1e0e98ed1232,14.12.2009
2a6f6199-ebe0-4437-ac1e-7037fff8e244,Guillema,Fowls,23.11.1991,Brazil,1.54,163.99,2,235,815baa9d-02cc-49ae-bf3e-0e8958712efb,23.11.1999
6ca3025c-918d-47d9-8518-8928c295cc9d,Corrine,Hackworth,23.01.1997,Czech Republic,1.26,56.55,0,236,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,23.01.2005
a27f7206-7474-49d7-b68c-ff5c9dc13086,Chelsie,Phear,24.08.1985,Thailand,1.92,97.47,1,237,e089d826-6001-45ae-9c5f-0109c044c30b,24.08.1993
70b3c201-0d3e-4bfc-af76-c772bba49f87,Kaila,Sikorsky,31.03.1989,Tanzania,1.48,64.68,0,238,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,31.03.1997
ae9e4838-ff5f-47dd-9f54-b0e7dd66bcd5,Bea,Hillam,14.09.1998,Monaco,1.4,142.74,2,239,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,14.09.2006
0f752935-c5a7-4098-b5d4-5537d6cc3462,Kipp,Tideswell,28.10.1994,China,1.18,140.73,1,240,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,28.10.2002
63e28f7d-1d37-4e18-bce5-c4c9ed170da4,Deloris,Meineck,20.04.1986,China,1.28,188.29,2,241,b824de3c-cacf-4489-84ca-b7801cba3db7,20.04.1994
719781c6-0b30-4c14-b661-56b78e6318c2,Rochette,Scarr,10.10.2001,Macedonia,1.91,179.02,0,242,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,10.10.2009
c3b614b0-0c66-4fde-89a7-20d9543cc832,Orland,Balloch,08.04.1990,Sweden,1.79,194.49,0,243,6240b294-5b27-4d32-b593-d0d73d57bce7,08.04.1998
076c1027-6b93-43b8-b411-f628212964ca,Saleem,Cruise,06.06.1992,Poland,1.67,164.9,2,244,3748229b-f545-4303-a4f0-bf39565f86f2,06.06.2000
28b0f54e-5bd6-47c0-ab78-1f42699f4e5e,Jody,Tweedie,05.11.1997,Philippines,1.47,184.98,0,245,710fbb15-7b65-40f3-99f6-a7e990cb4b53,05.11.2005
104d1a01-9b5e-42b1-afe5-0a76b4013e3c,Buffy,Reckless,06.05.1993,Czech Republic,1.12,166.35,1,246,5cf08038-6c03-4d00-99ce-15c927bb71c0,06.05.2001
9d8c6405-ccbd-4511-a22b-b5f944150771,Mason,McQuillan,28.12.1986,Peru,1.41,142.02,1,247,c8b20b59-51b1-4f8b-a3eb-26e207287184,28.12.1994
0c6ecc41-61f0-4a13-b20d-aa46f03e419f,Franklin,Marchbank,21.07.1990,Pakistan,1.55,165.24,1,248,05d02e85-9789-441d-b28f-689c6511cf7e,21.07.1998
dbc914a0-9081-4379-a4fd-4dd2c3e01ca7,Damita,Bellinger,13.01.1986,Brazil,1.3,126.12,0,249,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,13.01.1994
b68a8aac-0c7e-41b1-8bdf-a14ad88a6feb,Jarrett,Lornsen,02.05.2001,Sweden,1.7,175.25,1,250,a621843d-fee4-4f59-82b2-62a0cf74549f,02.05.2009
f84836b2-a658-4d57-be38-480726d940b0,Rodolph,Armer,24.01.2005,Chile,1.94,123.12,2,251,26cc1c37-325f-473c-84cb-f3db7140369c,24.01.2013
852abbb7-b71c-473a-b8ee-d59b282c54c0,Armin,Pickup,06.02.1990,Portugal,1.79,118.77,2,252,52d36a44-a02a-4729-9ffc-9a1241623042,06.02.1998
a5014b03-1d08-4005-a8c6-c54b95f64bd4,Goddart,Dorwood,01.01.1991,Sweden,1.45,166.2,0,253,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,01.01.1999
34c02cfa-1840-4456-a179-c1375f046f03,Lorilyn,Lowdyane,30.05.1995,Japan,1.03,82.06,1,254,f74c7855-407a-4989-9079-1e0e98ed1232,30.05.2003
b6cdae39-28b0-42b6-b7de-5e46d1a50768,Biddy,Frantz,06.08.2004,Brazil,1.16,170.56,1,255,815baa9d-02cc-49ae-bf3e-0e8958712efb,06.08.2012
3d0d9595-c4ca-4407-9814-0e6ee3304810,Renee,Hakes,18.09.1996,Brazil,1.1,188.56,2,256,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,18.09.2004
cec055bb-c463-4172-a0bf-c3a39054f116,Sauncho,Varndell,01.11.1987,Indonesia,1.61,62.84,0,257,e089d826-6001-45ae-9c5f-0109c044c30b,01.11.1995
8e981e7e-07ba-413f-8e9f-f0b5fd50a22c,Hermione,Brunroth,04.07.2005,Colombia,1.85,106.56,2,258,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,04.07.2013
46d765bd-92bd-48ff-83de-86dcf4a2a03d,Eileen,Nathon,24.10.1995,Czech Republic,1.22,145.6,0,259,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,24.10.2003
5cb3392b-4dc9-409d-af1b-9395bf749265,Shayna,Plowright,17.03.1989,Philippines,1.73,80.42,0,260,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,17.03.1997
f1c8a9b3-c986-4d23-8d42-9fdbaa1b1b4c,Alia,Villaret,27.10.2002,Republic of the Congo,1.13,142.88,1,261,b824de3c-cacf-4489-84ca-b7801cba3db7,27.10.2010
449972f5-1275-41cb-b14c-6f29c55e5840,Gavra,Courtman,08.11.1995,Indonesia,1.08,116.68,0,262,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,08.11.2003
e54a184f-e68d-4888-9aa3-fc92632e3c9a,Desiri,Wrotchford,11.05.1985,Poland,1.99,117.27,1,263,6240b294-5b27-4d32-b593-d0d73d57bce7,11.05.1993
6be22b0d-75e3-4e45-846d-5dc584d02528,Sybila,Neachell,12.06.1989,Sweden,1.59,95.06,1,264,3748229b-f545-4303-a4f0-bf39565f86f2,12.06.1997
fc029d5f-9493-45a7-9b3e-68e318d82555,Doll,Sisnett,16.02.2002,China,1.12,78.83,2,265,710fbb15-7b65-40f3-99f6-a7e990cb4b53,16.02.2010
d06ece15-f855-42e9-b93b-a827f039ec15,Tarra,Sayton,09.01.2005,Indonesia,1.38,118.47,0,266,5cf08038-6c03-4d00-99ce-15c927bb71c0,09.01.2013
f1bd4aa6-9439-4fd5-a87f-a43c0cac73d6,Augustine,Phythian,21.05.1995,Greece,1.43,188.29,2,267,c8b20b59-51b1-4f8b-a3eb-26e207287184,21.05.2003
fd1330f9-8e17-4c26-91d1-b1de13a1c908,Evangelia,Buchanan,18.06.2000,Serbia,1.71,172.68,1,268,05d02e85-9789-441d-b28f-689c6511cf7e,18.06.2008
803b54e0-be1c-4ae0-9b61-c2cdf6bfe8ab,Syd,Keenan,20.04.2001,Iran,1.88,187.7,0,269,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,20.04.2009
a1fcc9a7-986f-4cb4-9bac-2f3860995dd3,Oliver,Crock,20.09.1991,Thailand,1.92,76.06,2,270,a621843d-fee4-4f59-82b2-62a0cf74549f,20.09.1999
143696a1-d20f-450b-a020-6fd396fd33e1,Judas,O'Noulane,10.09.1994,Indonesia,1.06,151.49,0,271,26cc1c37-325f-473c-84cb-f3db7140369c,10.09.2002
58782bbf-de73-4da7-99a2-febc051f8dca,Justino,Cridland,09.02.1987,Kenya,1.68,166.9,2,272,52d36a44-a02a-4729-9ffc-9a1241623042,09.02.1995
3fa712b3-8f4f-49b2-8ea4-0226708667eb,Darbee,Seago,16.05.1999,Mauritius,1.48,160.41,1,273,b0125450-cc7e-464d-ba7d-cab6ff9c17c5,16.05.2007
e4c67603-94ed-45db-b769-90f86b434244,Cindi,Rucklesse,12.07.1996,China,1.13,182.96,1,274,f74c7855-407a-4989-9079-1e0e98ed1232,12.07.2004
cbb9ebc4-3955-4851-a016-0cb0557340a2,Dorette,Gross,31.01.2003,Argentina,1.07,82.99,1,275,815baa9d-02cc-49ae-bf3e-0e8958712efb,31.01.2011
f6763fa8-1375-45d3-aaf4-a91c7d510759,Masha,Tosdevin,07.10.1991,Brazil,1.65,102.1,0,276,b17d9f5b-5c1e-423c-9e0f-4430ece9147b,07.10.1999
22b91751-4a18-474d-a908-4d1734661ae8,Emalia,Eyden,12.02.1997,Brazil,1.57,59.82,2,277,e089d826-6001-45ae-9c5f-0109c044c30b,12.02.2005
43d88a21-2855-48a9-9aa0-fad95d3fac6e,Latrena,Cudbertson,26.07.1995,China,1.77,75.04,2,278,484d45e3-5ecf-4a0a-a6ce-bdf5b150520a,26.07.2003
29b3e4f2-26e4-4a73-95f6-ed25e89e713f,Deerdre,Canfield,08.03.1992,Indonesia,1.86,169.7,0,279,aa76d8d2-d1d5-4b26-ae7e-95b0f484a7f3,08.03.2000
78a59464-7e83-4fe6-8f1b-17c00f1713fb,Kimmie,Corneille,28.12.1995,Indonesia,1.49,165.77,0,280,8d2d1561-0557-41e9-9e0e-acf9eabb5fbf,28.12.2003
ce0596a5-05a4-4601-8135-ef527478fd79,Jade,Illidge,05.03.1996,Philippines,2.0,69.46,0,281,b824de3c-cacf-4489-84ca-b7801cba3db7,05.03.2004
22c30b18-790e-4d4f-a343-f06e81c66025,Willy,Duker,21.10.2001,China,1.51,140.09,2,282,84c3afa9-e55f-4df0-aca5-548c9cdd74ee,21.10.2009
93c34d56-7306-4294-b646-31a38f6684ea,Selestina,Bibby,14.05.1985,Syria,1.53,153.42,1,283,6240b294-5b27-4d32-b593-d0d73d57bce7,14.05.1993
f4c0fd19-f840-4020-a702-302c9b3acb35,North,Pulver,06.12.1987,Peru,1.99,183.64,1,284,3748229b-f545-4303-a4f0-bf39565f86f2,06.12.1995
955304e6-400c-4320-ac7f-975ff094deb1,Roseanna,Boyland,14.07.1987,China,1.9,185.38,2,285,710fbb15-7b65-40f3-99f6-a7e990cb4b53,14.07.1995
06edf8c6-3439-4914-b71a-79acd30eb57a,Shandee,Dowsett,22.08.1993,Ukraine,1.81,163.35,1,286,5cf08038-6c03-4d00-99ce-15c927bb71c0,22.08.2001
2a6311bb-669a-49ad-ae41-09a15f57ca0d,Chrystal,Goggin,17.06.1991,Portugal,1.24,168.57,1,287,c8b20b59-51b1-4f8b-a3eb-26e207287184,17.06.1999
b8fcc2d2-1782-4e07-8f1b-8ef33750ff5a,Noni,Turnell,20.12.1994,Canada,1.15,192.94,0,288,05d02e85-9789-441d-b28f-689c6511cf7e,20.12.2002
02f24e0d-f60d-4d08-8238-a1ecfba4ac6f,Chaddy,Coast,11.02.1999,Philippines,1.41,91.84,2,289,0a7aa027-d6dd-4c60-b5d9-29f837be7cba,11.02.2007
041c72af-002a-4673-b949-aab760f98d29,Giacobo,Proud,30.09.1999,Portugal,1.83,163.0,0,290,a621843d-fee4-4f59-82b2-62a0cf74549f,30.09.2007
ad03cee2-ef87-4aaf-b50a-427e386c5a7c,Bartholomeo,Lennox,26.11.1995,Brazil,1.95,156.33,0,291,26cc1c37-325f-473c-84cb-f3db7140369c,26.11.2003
d8304c91-22d7-40ac-bb0a-fc54e8576324,Packston,Kroll,05.10.2000,Sweden,1.13,121.05,0,292,52d36a44-a02a-4729-9ffc-9a1241623042,05.10.2008
